job_id,views,formatted_work_type,formatted_experience_level,normalized_salary,title_category,state
3899514704,10.0,Full-time,Mid-Senior level,72500.0,Other,PA
3899515750,38.0,Full-time,Not Specified,83200.0,Engineering,International/Other
3899515882,3.0,Full-time,Mid-Senior level,135000.0,Senior/Lead,NY
3899516394,11.0,Full-time,Mid-Senior level,102500.0,Senior/Lead,NJ
3899516746,2.0,Full-time,Mid-Senior level,115000.0,Engineering,IN
3899516760,14.0,Contract,Associate,67600.0,Data/Analytics,NJ
3899516789,60.0,Full-time,Director,82500.0,Management/Executive,CA
3899516945,83.0,Full-time,Mid-Senior level,149400.0,Engineering,US - Unspecified
3899516956,3.0,Part-time,Not Specified,135200.0,Healthcare,NY
3899516965,2.0,Full-time,Director,158256.0,Management/Executive,IN
3899516967,6.0,Full-time,Director,158256.0,Management/Executive,TN
3899516990,214.0,Full-time,Mid-Senior level,172000.0,Engineering,DC
3899517311,7.0,Full-time,Not Specified,70000.0,Administrative/Office Support,FL
3899517409,245.0,Contract,Associate,109200.0,Management/Executive,WA
3899517666,3.0,Full-time,Mid-Senior level,97500.0,Management/Executive,TX
3899517708,11.0,Full-time,Mid-Senior level,122500.0,Senior/Lead,US - Unspecified
3899517717,6.0,Full-time,Mid-Senior level,107500.0,Senior/Lead,US - Metro Area (Unspecified State)
3899517981,60.0,Contract,Entry level,69680.0,Data/Analytics,NV
3899518276,7.0,Full-time,Entry level,71624.8,Other,MD
3899518277,4.0,Full-time,Mid-Senior level,72500.0,Other,PA
3899518316,5.0,Full-time,Mid-Senior level,71253.5,Management/Executive,US - Unspecified
3899518785,10.0,Full-time,Director,190000.0,Management/Executive,International/Other
3899518895,11.0,Contract,Mid-Senior level,66206.4,Finance,US - Unspecified
3899518945,3.0,Full-time,Mid-Senior level,97500.0,Management/Executive,IN
3899519389,121.0,Full-time,Associate,152500.0,Engineering,US - Metro Area (Unspecified State)
3899519512,2.0,Full-time,Mid-Senior level,95000.0,Management/Executive,WI
3899519513,12.0,Full-time,Associate,102500.0,Engineering,OH
3899519532,4.0,Full-time,Director,170000.0,Management/Executive,International/Other
3899519596,25.0,Full-time,Mid-Senior level,90000.0,Sales,OH
3899519601,381.0,Full-time,Mid-Senior level,185000.0,Management/Executive,US - Unspecified
3899519715,18.0,Full-time,Mid-Senior level,162500.0,Engineering,US - Unspecified
3899519771,16.0,Contract,Not Specified,124800.0,Management/Executive,US - Unspecified
3899519865,11.0,Full-time,Not Specified,43160.0,Engineering,MN
3899519917,5.0,Contract,Entry level,46800.0,Finance,OH
3899519950,29.0,Full-time,Associate,75000.0,Administrative/Office Support,IL
3899519960,9.0,Contract,Mid-Senior level,114400.0,Senior/Lead,VA
3899519961,42.0,Full-time,Not Specified,53500.0,Management/Executive,IN
3899519968,5.0,Full-time,Associate,125000.0,Legal,NY
3899519981,47.0,Contract,Entry level,37440.0,Administrative/Office Support,IN
3899520366,8.0,Full-time,Mid-Senior level,145000.0,Management/Executive,US - Metro Area (Unspecified State)
3899520370,44.0,Full-time,Associate,80000.0,Engineering,US - Metro Area (Unspecified State)
3899520374,10.0,Full-time,Associate,55000.0,Other,US - Metro Area (Unspecified State)
3899520417,36.0,Full-time,Mid-Senior level,91000.0,Engineering,US - Unspecified
3899520695,38.0,Full-time,Entry level,73029.5,Other,US - Unspecified
3899520776,38.0,Full-time,Associate,47840.0,Other,TX
3899520829,6.0,Contract,Associate,35464.0,Engineering,International/Other
3899520843,666.0,Contract,Mid-Senior level,114400.0,Engineering,CA
3899520846,4.0,Full-time,Mid-Senior level,124000.0,Management/Executive,FL
3899520856,5.0,Full-time,Not Specified,85000.0,Healthcare,US - Unspecified
3899520859,14.0,Full-time,Associate,82500.0,Design,US - Unspecified
3899520861,2.0,Full-time,Associate,50000.0,Finance,NJ
3899520867,10.0,Full-time,Mid-Senior level,135000.0,Legal,VA
3899520881,18.0,Full-time,Not Specified,43680.0,Sales,MS
3899520929,15.0,Contract,Not Specified,126880.0,Other,US - Unspecified
3899520930,32.0,Contract,Entry level,55120.0,Data/Analytics,CA
3899520957,5.0,Contract,Entry level,37440.0,Administrative/Office Support,IN
3899520960,4.0,Full-time,Associate,105000.0,Management/Executive,US - Metro Area (Unspecified State)
3899521210,4.0,Full-time,Not Specified,210000.0,Senior/Lead,CO
3899521299,3.0,Full-time,Associate,77500.0,Other,VA
3899521401,10.0,Full-time,Associate,80000.0,Customer Service/Support,US - Unspecified
3899521732,12.0,Part-time,Not Specified,28080.0,Administrative/Office Support,OH
3899521773,54.0,Full-time,Mid-Senior level,82500.0,Management/Executive,FL
3899521801,7.0,Full-time,Not Specified,32240.0,Customer Service/Support,IN
3899521828,7.0,Contract,Associate,156000.0,Other,US - Metro Area (Unspecified State)
3899521831,15.0,Contract,Mid-Senior level,106080.0,Engineering,NY
3899521860,29.0,Full-time,Associate,75000.0,Other,TX
3899521911,3.0,Full-time,Entry level,61630.4,Other,CA
3899521912,5.0,Full-time,Entry level,61630.4,Other,CA
3899521913,7.0,Full-time,Entry level,74079.19999999998,Healthcare,CA
3899521915,10.0,Full-time,Mid-Senior level,48880.0,Other,CA
3899521916,9.0,Full-time,Entry level,78260.0,Technical/Trades,CA
3899521917,6.0,Full-time,Entry level,61276.8,Senior/Lead,CA
3899521919,2.0,Full-time,Entry level,70000.0,Administrative/Office Support,KY
3899521949,13.0,Full-time,Not Specified,55000.0,Other,CO
3899521963,2.0,Part-time,Not Specified,41500.0,Other,NY
3899521967,101.0,Full-time,Associate,62500.0,Sales,TX
3899521976,11.0,Contract,Entry level,208000.0,Healthcare,TX
3899521989,16.0,Contract,Associate,76960.0,Marketing,International/Other
3899521995,3.0,Full-time,Mid-Senior level,80000.0,Management/Executive,NY
3899522019,1.0,Full-time,Associate,62400.0,Sales,FL
3899522047,106.0,Full-time,Mid-Senior level,130000.0,Senior/Lead,US - Metro Area (Unspecified State)
3899522302,134.0,Contract,Associate,56680.0,Data/Analytics,CA
3899522322,25.0,Contract,Associate,52000.0,Finance,MA
3899522326,96.0,Full-time,Not Specified,67500.0,Management/Executive,PA
3899522457,4.0,Full-time,Mid-Senior level,112500.0,Management/Executive,CA
3899522526,9.0,Full-time,Not Specified,41600.0,Marketing,OH
3899522533,3.0,Full-time,Mid-Senior level,62250.0,Data/Analytics,MO
3899522544,5.0,Full-time,Mid-Senior level,175000.0,Sales,International/Other
3899522561,76.0,Full-time,Associate,110000.0,Management/Executive,CA
3899522566,3.0,Full-time,Mid-Senior level,77500.0,Management/Executive,US - Metro Area (Unspecified State)
3899522567,10.0,Full-time,Mid-Senior level,70000.0,Senior/Lead,US - Metro Area (Unspecified State)
3899522615,3.0,Full-time,Associate,100000.0,Sales,US - Metro Area (Unspecified State)
3899522616,46.0,Contract,Mid-Senior level,104000.0,Engineering,NC
3899522619,55.0,Full-time,Associate,97500.0,Engineering,GA
3899522655,86.0,Full-time,Associate,42500.0,Administrative/Office Support,IL
3899522661,4.0,Full-time,Entry level,83928.0,Other,CA
3899522663,4.0,Full-time,Mid-Senior level,61911.2,Healthcare,CA
3899522667,6.0,Full-time,Entry level,63700.0,Other,CA
3899522711,31.0,Full-time,Mid-Senior level,97500.0,Senior/Lead,FL
3899522714,53.0,Full-time,Director,295456.0,Senior/Lead,IL
3899522716,50.0,Contract,Not Specified,156000.0,Senior/Lead,International/Other
3899522754,4.0,Full-time,Associate,50000.0,Sales,NC
3899522780,3.0,Full-time,Not Specified,47500.0,Other,IL
3899522876,26.0,Full-time,Not Specified,85000.0,Design,IL
3899522892,23.0,Contract,Not Specified,143520.0,Senior/Lead,CA
3899522898,9.0,Full-time,Entry level,47500.0,Other,NJ
3899522921,14.0,Full-time,Entry level,71500.0,Other,MA
3899522984,13.0,Contract,Not Specified,88400.0,Other,IL
3899522999,25.0,Contract,Entry level,115000.0,Other,International/Other
3899523042,59.0,Full-time,Not Specified,65000.0,Legal,TX
3899523043,6.0,Contract,Mid-Senior level,90000.0,Engineering,NJ
3899523062,4.0,Full-time,Not Specified,35000.0,Other,VT
3899523078,10.0,Full-time,Not Specified,137500.0,Sales,US - Unspecified
3899523148,4.0,Full-time,Entry level,52000.0,Finance,NJ
3899523170,44.0,Contract,Associate,46800.0,Other,IA
3899523205,9.0,Full-time,Entry level,53040.0,Technical/Trades,US - Metro Area (Unspecified State)
3899523208,20.0,Full-time,Mid-Senior level,155000.0,Management/Executive,SC
3899523285,5.0,Full-time,Mid-Senior level,92250.0,Senior/Lead,MO
3899523315,289.0,Full-time,Not Specified,77500.0,Management/Executive,US - Unspecified
3899523340,5.0,Contract,Associate,66560.0,Customer Service/Support,IL
3899523362,1.0,Full-time,Associate,70044.0,Other,MN
3899523375,30.0,Contract,Mid-Senior level,161200.0,Engineering,TX
3899523380,72.0,Contract,Associate,77500.0,Data/Analytics,IL
3899523381,378.0,Full-time,Director,187500.0,Sales,NY
3899523391,1.0,Full-time,Not Specified,62500.0,Design,NH
3899523420,3.0,Part-time,Entry level,69992.0,Healthcare,CA
3899523424,5.0,Full-time,Entry level,62899.2,Other,CA
3899523473,28.0,Contract,Mid-Senior level,58884.8,HR/Recruiting,MI
3899523505,119.0,Contract,Mid-Senior level,135200.0,Data/Analytics,NY
3899523546,25.0,Full-time,Executive,250000.0,Management/Executive,CA
3899523549,2.0,Full-time,Not Specified,145828.8,Technical/Trades,WA
3899523557,27.0,Contract,Entry level,42640.0,Technical/Trades,OH
3899523601,22.0,Contract,Mid-Senior level,88400.0,Data/Analytics,FL
3899523661,27.0,Full-time,Mid-Senior level,57500.0,Management/Executive,VA
3899523683,10.0,Full-time,Mid-Senior level,72500.0,Management/Executive,IL
3899523709,7.0,Full-time,Mid-Senior level,102500.0,Management/Executive,US - Metro Area (Unspecified State)
3899523783,53.0,Contract,Associate,37440.0,Other,PA
3899523792,56.0,Full-time,Mid-Senior level,100000.0,Management/Executive,NJ
3899523803,87.0,Contract,Entry level,53040.0,Sales,US - Unspecified
3899523805,23.0,Internship,Internship,37970.40000000001,Other,International/Other
3899523928,9.0,Contract,Entry level,36400.0,Healthcare,FL
3899523992,42.0,Full-time,Not Specified,145000.0,Sales,SD
3899524028,17.0,Full-time,Entry level,60000.0,HR/Recruiting,NY
3899524191,22.0,Full-time,Not Specified,47400.0,Management/Executive,MA
3899524207,6.0,Contract,Not Specified,104000.0,Engineering,CA
3899524261,383.0,Full-time,Mid-Senior level,165000.0,Data/Analytics,US - Metro Area (Unspecified State)
3899524283,441.0,Full-time,Executive,187500.0,Management/Executive,CA
3899524321,6.0,Full-time,Entry level,69992.0,Healthcare,CA
3899524323,4.0,Full-time,Entry level,64968.8,Other,CA
3899524324,7.0,Full-time,Entry level,173118.4,Management/Executive,CA
3899524326,4.0,Full-time,Entry level,61630.4,Other,CA
3899524371,37.0,Full-time,Mid-Senior level,135000.0,Management/Executive,NC
3899524375,6.0,Full-time,Mid-Senior level,122500.0,Management/Executive,GA
3899524400,5.0,Full-time,Entry level,71500.0,Other,MA
3899524406,25.0,Full-time,Director,295456.0,Senior/Lead,OH
3899524449,12.0,Full-time,Entry level,71500.0,Management/Executive,MA
3899524523,22.0,Full-time,Not Specified,65000.0,Management/Executive,TX
3899524544,49.0,Full-time,Mid-Senior level,95000.0,Engineering,PA
3899524584,37.0,Full-time,Mid-Senior level,92500.0,Management/Executive,US - Metro Area (Unspecified State)
3899524648,34.0,Full-time,Mid-Senior level,91500.0,Senior/Lead,International/Other
3899524682,26.0,Full-time,Mid-Senior level,110000.0,Senior/Lead,NY
3899524700,22.0,Full-time,Not Specified,56979.5,Finance,CO
3899524710,17.0,Full-time,Mid-Senior level,257500.0,Healthcare,NY
3899524719,10.0,Full-time,Mid-Senior level,257500.0,Healthcare,NY
3899524721,8.0,Full-time,Not Specified,124800.0,Healthcare,CA
3899524831,6.0,Full-time,Not Specified,87360.0,Design,ND
3899524857,19.0,Full-time,Associate,36000.0,Sales,FL
3899524861,189.0,Contract,Associate,43680.0,Other,NY
3899524913,9.0,Contract,Entry level,31200.0,Administrative/Office Support,TN
3899525005,4.0,Contract,Associate,41600.0,Finance,AZ
3899525112,1.0,Full-time,Director,165000.0,Management/Executive,CA
3899525129,7.0,Full-time,Associate,78000.0,Sales,US - Metro Area (Unspecified State)
3899525159,11.0,Full-time,Not Specified,87000.0,Other,NY
3899525161,36.0,Full-time,Not Specified,65000.0,Management/Executive,NY
3899525162,6.0,Full-time,Not Specified,62000.0,Healthcare,NJ
3899525167,12.0,Full-time,Mid-Senior level,122500.0,Senior/Lead,US - Metro Area (Unspecified State)
3899525193,35.0,Contract,Mid-Senior level,168480.0,Engineering,CA
3899525222,3.0,Full-time,Director,200000.0,Finance,MD
3899525228,19.0,Full-time,Entry level,60000.0,Senior/Lead,NJ
3899525247,28.0,Full-time,Mid-Senior level,125000.0,Engineering,CA
3899525285,57.0,Full-time,Not Specified,70000.0,Senior/Lead,US - Unspecified
3899525292,60.0,Full-time,Not Specified,58000.0,Other,US - Unspecified
3899525326,4.0,Internship,Not Specified,35360.0,Other,US - Metro Area (Unspecified State)
3899525331,4.0,Part-time,Mid-Senior level,157622.4,Senior/Lead,CA
3899525332,4.0,Full-time,Entry level,111748.0,Other,CA
3899525336,6.0,Full-time,Mid-Senior level,145932.8,Healthcare,CA
3899525337,4.0,Part-time,Entry level,70584.8,Healthcare,CA
3899525339,12.0,Full-time,Director,159265.59999999998,Management/Executive,CA
3899525345,3.0,Full-time,Mid-Senior level,75000.0,Finance,IL
3899525425,10.0,Contract,Entry level,43680.0,Finance,PA
3899525451,11.0,Full-time,Associate,100000.0,Sales,US - Metro Area (Unspecified State)
3899525484,13.0,Contract,Mid-Senior level,44720.0,Healthcare,MO
3899525602,9.0,Full-time,Mid-Senior level,85000.0,Senior/Lead,WI
3899525622,11.0,Full-time,Not Specified,43680.0,Sales,TX
3899525675,34.0,Full-time,Entry level,50000.0,HR/Recruiting,SC
3899525695,65.0,Full-time,Mid-Senior level,110000.0,Senior/Lead,PA
3899525734,81.0,Full-time,Mid-Senior level,95000.0,Management/Executive,NY
3899525740,76.0,Full-time,Mid-Senior level,136800.0,Management/Executive,US - Unspecified
3899525833,11.0,Full-time,Not Specified,98322.0,Other,HI
3899525846,59.0,Full-time,Mid-Senior level,102500.0,Management/Executive,CA
3899525852,335.0,Contract,Not Specified,260000.0,Data/Analytics,TX
3899525899,79.0,Full-time,Director,180000.0,Management/Executive,NY
3899525930,32.0,Full-time,Not Specified,162500.0,Management/Executive,NY
3899526005,2.0,Full-time,Associate,70720.0,Customer Service/Support,DC
3899526014,7.0,Full-time,Not Specified,96720.0,Engineering,IL
3899526036,5.0,Full-time,Associate,125000.0,Legal,International/Other
3899526087,8.0,Contract,Entry level,43680.0,Administrative/Office Support,NJ
3899526129,210.0,Full-time,Associate,119600.0,Other,US - Unspecified
3899526160,20.0,Full-time,Director,115000.0,Management/Executive,TX
3899526175,94.0,Full-time,Associate,135000.0,Administrative/Office Support,US - Metro Area (Unspecified State)
3899526201,24.0,Contract,Mid-Senior level,55120.0,Administrative/Office Support,VA
3899526202,5.0,Full-time,Not Specified,75000.0,Healthcare,NJ
3899526205,6.0,Full-time,Associate,65000.0,Sales,International/Other
3899526248,24.0,Full-time,Mid-Senior level,110000.0,Management/Executive,PA
3899526254,64.0,Full-time,Associate,72500.0,Marketing,FL
3899526255,2.0,Full-time,Mid-Senior level,151101.6,Healthcare,CA
3899526257,3.0,Full-time,Entry level,171100.8,Other,CA
3899526259,4.0,Full-time,Entry level,166868.0,Healthcare,CA
3899526261,6.0,Full-time,Entry level,126547.2,Other,CA
3899526296,22.0,Full-time,Associate,55000.0,Administrative/Office Support,IL
3899526325,3.0,Full-time,Not Specified,35360.0,Other,TX
3899526332,77.0,Full-time,Mid-Senior level,120000.0,Engineering,US - Metro Area (Unspecified State)
3899526338,6.0,Full-time,Director,295456.0,Senior/Lead,MN
3899526350,8.0,Contract,Entry level,67600.0,Other,NC
3899526354,5.0,Contract,Entry level,44720.0,Finance,International/Other
3899526360,9.0,Full-time,Mid-Senior level,112500.0,Senior/Lead,US - Metro Area (Unspecified State)
3899526375,32.0,Full-time,Director,295456.0,Senior/Lead,FL
3899526408,22.0,Full-time,Entry level,135000.0,Sales,NY
3899526571,8.0,Full-time,Not Specified,210000.0,Management/Executive,GA
3899526600,106.0,Full-time,Associate,52500.0,Other,US - Unspecified
3899526617,47.0,Full-time,Associate,60000.0,Legal,FL
3899526632,13.0,Full-time,Mid-Senior level,100000.0,HR/Recruiting,DC
3899526650,10.0,Contract,Mid-Senior level,176800.0,Senior/Lead,International/Other
3899526655,36.0,Full-time,Mid-Senior level,257500.0,Healthcare,NY
3899526672,148.0,Contract,Mid-Senior level,128960.0,Engineering,CA
3899526716,361.0,Contract,Mid-Senior level,145600.0,Engineering,US - Metro Area (Unspecified State)
3899526747,24.0,Contract,Entry level,104000.0,Other,CT
3899526778,95.0,Contract,Entry level,49920.0,Other,US - Unspecified
3899526805,109.0,Contract,Associate,91520.0,Engineering,IN
3899526813,132.0,Full-time,Mid-Senior level,188500.0,Engineering,US - Unspecified
3899526823,309.0,Full-time,Not Specified,80000.0,Management/Executive,US - Unspecified
3899526958,3.0,Full-time,Mid-Senior level,95000.0,Senior/Lead,NC
3899526977,5.0,Contract,Associate,104000.0,Healthcare,US - Metro Area (Unspecified State)
3899527015,39.0,Full-time,Associate,105000.0,Management/Executive,MA
3899527043,46.0,Full-time,Mid-Senior level,172500.0,Legal,US - Unspecified
3899527091,7.0,Part-time,Mid-Senior level,65634.4,Healthcare,CA
3899527092,3.0,Full-time,Entry level,65582.40000000001,Other,CA
3899527125,28.0,Full-time,Mid-Senior level,115000.0,Senior/Lead,GA
3899527134,20.0,Full-time,Entry level,65000.0,Data/Analytics,TX
3899527149,167.0,Full-time,Not Specified,59280.0,Finance,US - Unspecified
3899527198,5.0,Internship,Not Specified,33280.0,Marketing,US - Metro Area (Unspecified State)
3899527199,16.0,Full-time,Associate,64480.0,Customer Service/Support,DC
3899527202,11.0,Full-time,Mid-Senior level,45760.0,Other,International/Other
3899527215,11.0,Full-time,Not Specified,75000.0,Healthcare,NJ
3899527223,11.0,Full-time,Executive,250000.0,Management/Executive,CA
3899527224,64.0,Full-time,Not Specified,92525.0,Data/Analytics,NY
3899527254,5.0,Full-time,Mid-Senior level,90000.0,Senior/Lead,US - Metro Area (Unspecified State)
3899527256,128.0,Full-time,Not Specified,55000.0,Marketing,US - Unspecified
3899527257,9.0,Full-time,Associate,48609.59999999999,Finance,MI
